id,size,width,model_name,prices,totalColorAvailable,sku,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,qty
134573,Medium,134 mm,JJ E12340,5000,3,john-jacobs-jj-e12340-c2-eyeglasses,1643,10073,4.45,23,988
148597,Narrow,132 mm,JJ E14055,3500,2,john-jacobs-jj-e14055-c2-eyeglasses,165,4556,5,4,547
204123,Extra Wide,131 mm,VC E15010,1700,0,vincent-chase-vc-e15010-c3-eyeglasses,0,5559,4.25,4,481
210545,Extra Wide,142 mm,VC E15986,1700,2,vincent-chase-vc-e15986-c1-eyeglasses,0,1569,0,,340
212311,Medium,140 mm,VC S16342,2000,3,vincent-chase-vc-s16342-c1-sunglasses,0,2107,0,,235
213207,Narrow,132 mm,VC S16527,2000,3,vincent-chase-vc-s16527-c1-sunglasses,0,860,0,,519
211489,Wide,145 mm,VC S16183,2000,0,vincent-chase-vc-s16183-c3-sunglasses,0,2313,0,,25
216856,Wide,138 mm,JJ E16891,5000,3,john-jacobs-jj-e16891-c2-eyeglasses,0,382,0,,101
138240,Wide,140 mm,JJ S13080,5000,0,john-jacobs-jj-s13080-c3-sunglasses,404,3920,4.2,5,30
213662,8-12 yrs,127 mm,HP S16592L,1000,3,hooper-hp-s16592l-c3-sunglasses,0,670,0,,424
209470,Wide,143 mm,VC S5147/P,1000,2,vincent-chase-vc-5147/p-c122-sunglasses,0,4120,0,,2964
212034,5-8 yrs,123 mm,LK E16277,2000,0,lenskart-lk-e16277-c1-eyeglasses,0,1719,0,,152
211517,Wide,139 mm,VC E16194,1700,2,vincent-chase-vc-e16194-c1-eyeglasses,0,1064,0,,1572
213240,Narrow,134 mm,VC S16539,1500,2,vincent-chase-vc-s16539-c2-sunglasses,0,626,0,,903
215248,Wide,141 mm,JJ E16617,3500,2,john-jacobs-jj-e16617-c2-eyeglasses,0,303,0,,992
146794,Medium,136 mm,JJ E13791,5000,0,john-jacobs-jj-e13791-c1-eyeglasses,1210,10352,4.75,9,1809
143914,Medium,134 mm,LB E13528,1500,4,vincent-chase-vc-e13528-c1-eyeglasses,7998,15794,4.45,117,7
208142,Extra Wide,145 mm,JJ S15558,6000,0,john-jacobs-jj-s15558-c3-sunglasses,0,1578,3,3,252
204471,Wide,141 mm,VC E14912,1700,3,vincent-chase-vc-e14912-c1-eyeglasses,0,3949,5,3,130
209735,Narrow,133 mm,VC E15840,1700,3,vincent-chase-vc-e15840-c2-eyeglasses,0,2168,0,,1072
210241,Wide,138 mm,JJ S15908,6000,2,john-jacobs-jj-s15908-c2-sunglasses,0,745,0,,110
142892,Medium,136 mm,JJ E13359,3500,0,john-jacobs-jj-e13359-c2-eyeglasses,2423,3959,4.7,7,767
209744,Narrow,133 mm,VC E15843,1700,0,vincent-chase-vc-e15843-c1-eyeglasses,0,2160,5,1,75
200547,Medium,135 mm,LA E14830,1700,0,lenskart-air-la-e14830-c3-eyeglasses,0,5009,4.7,21,130
212059,8-12 yrs,130 mm,LK S16252,2000,0,lenskart-lk-s16252-c1-sunglasses,0,1209,0,,41
213652,8-12 yrs,129 mm,HP S16589M,1000,3,hooper-hp-s16589m-c2-sunglasses,0,861,0,,281
206641,Medium,135 mm,VC E15380,1700,0,vincent-chase-vc-e15380-c2-eyeglasses,0,5036,0,,33
211185,Medium,134 mm,JJ E16113,5000,0,john-jacobs-jj-e16113-c3-eyeglasses,0,1373,0,,181
211402,Narrow,132 mm,VC E13048,1700,2,vincent-chase-vc-e13048-c5-eyeglasses,0,1306,0,,1131
136188,Medium,134 mm,JJ E11515,3500,4,john-jacobs-jj-e11515-c6-eyeglasses,9171,21325,4.6,207,5142
213687,Medium,134 mm,JJ E11729,3500,2,john-jacobs-jj-e11729-c4-eyeglasses,0,525,0,,1300
206033,Medium,136 mm,LA E15302,1700,0,lenskart-air-la-e15302-c1-eyeglasses,0,3509,0,,222
212021,5-8 yrs,124 mm,LK E16264,2000,0,lenskart-lk-e16264-c1-eyeglasses,0,1597,0,,342
212026,5-8 yrs,122 mm,LK E16269,2000,0,lenskart-lk-e16269-c1-eyeglasses,0,2307,0,,107
212910,Extra Narrow,130 mm,VC S16468,2000,3,vincent-chase-vc-s16468-c1-sunglasses,0,1233,0,,123
211312,Medium,134 mm,VC E13445-M,1700,0,vincent-chase-vc-e13445-m-c1-eyeglasses,0,1243,0,,906
211520,Wide,139 mm,VC E16196,1700,2,vincent-chase-vc-e16196-c1-eyeglasses,0,1024,0,,1446
213092,Extra Wide,143 mm,JJ S16497,5000,2,john-jacobs-jj-s16497-c2-sunglasses,0,935,0,,173
215341,Extra Wide,150 mm,JJ E16638,5000,0,john-jacobs-jj-e16638-c1-eyeglasses,0,377,0,,429
210027,Medium,136 mm,LA E15875,1700,0,lenskart-air-la-e15875-c2-eyeglasses,0,2719,0,,248
211219,Medium,137 mm,VC E14042,1700,2,vincent-chase-vc-e14042-c5-eyeglasses,0,1366,5,1,1057
213503,Medium,136 mm,JJ E16576,5000,3,john-jacobs-jj-e16576-c3-eyeglasses,0,271,0,,517
149873,5-8 yrs,120 mm,HP E10082,1000,0,hooper-hp-e10082-c3-eyeglasses,64,8878,4.35,11,721
210232,Extra Wide,146 mm,JJ S15905,6000,2,john-jacobs-jj-s15905-c1-sunglasses,0,444,0,,586
213147,Wide,140 mm,JJ S16503,6000,2,john-jacobs-jj-s16503-c2-sunglasses,0,777,0,,743
135877,Wide,143 mm,VC S12643,1500,4,vincent-chase-polarized-vc-s12643-c1-sunglasses,7413,27643,4.15,50,1746
212403,Narrow,133 mm,LK E16371,1700,0,lenskart-lk-e16371-c2-eyeglasses,0,1507,0,,1
208088,Wide,140 mm,JJ S13087,6000,2,john-jacobs-jj-s13087-c3-sunglasses,0,363,4.5,6,59
216341,Medium,138 mm,VC S16749,2000,3,vincent-chase-vc-s16749-c2-sunglasses,0,435,0,,1146
138646,Wide,141 mm,LA S13164,2000,4,vincent-chase-vc-s13164-c2-sunglasses,2780,7821,4.5,43,1750
212027,8-12 yrs,126 mm,LK E16270,2000,0,lenskart-lk-e16270-c1-eyeglasses,0,1578,0,,135
212061,8-12 yrs,130 mm,LK S16253,2000,0,lenskart-lk-s16253-c1-sunglasses,0,1229,0,,46
213651,8-12 yrs,129 mm,HP S16589M,1000,3,hooper-hp-s16589m-c1-sunglasses,0,651,0,,412
214473,Wide,138 mm,VC E12422,1700,2,vincent-chase-vc-e12422-c7-eyeglasses,0,635,0,,1558
147903,Medium,137 mm,JJ S12474,6000,4,john-jacobs-jj-s12474-fvll-rem-c11-sunglsses,284,4263,4.5,66,885
209683,Narrow,133 mm,JJ E15826,5000,3,john-jacobs-jj-e15826-c1-eyeglasses,0,1433,0,,785
210411,Narrow,135 mm,VC S13118-N,2000,2,vincent-chase-vc-s13118-n-c1-sunglasses,0,2742,0,,418
215370,Narrow,132 mm,VC E16653,1700,3,vincent-chase-vc-e16653-c1-eyeglasses,0,724,0,,1281
200972,8-12 yrs,128 mm,HP S14908L,1000,0,hooper-hp-s14908l-c2-sunglasses,0,2709,0,,20
206781,Medium,137 mm,JJ E13561,3500,4,john-jacobs-jj-e13561-c6-eyeglasses,0,1560,4.8,21,1209
212603,Narrow,135 mm,VC S15522,2000,2,vincent-chase-vc-s15522-c4-sunglasses,0,1102,0,,1139
215442,Wide,138 mm,LA E15389,1700,3,lenskart-air-la-e15389-c3-eyeglasses,0,705,0,,1222
212355,Extra Wide,145 mm,JJ E16354,5000,2,john-jacobs-jj-e16354-c1-eyeglasses,0,1135,0,,373
134955,Medium,137 mm,JJ S12474,5000,4,john-jacobs-jj-s12474-c4-sunglasses,2598,7773,4.5,66,353
201052,Extra Wide,147 mm,LA E14921,1700,0,lenskart-air-la-e14921-c1-eyeglasses,0,6727,4.65,13,4
212599,Narrow,135 mm,VC S16403,2000,0,vincent-chase-vc-s16403-c1-sunglasses,0,790,0,,1387
214481,Medium,134 mm,VC E13046-M,1700,4,vincent-chase-vc-e13046-m-c6-eyeglasses,0,546,0,,2603
200571,Extra Wide,142 mm,LA E14837,1700,0,lenskart-air-la-e14837-c3-eyeglasses,0,4943,4.85,16,336
211293,Wide,140 mm,LA E13069-W,1700,0,lenskart-air-la-e13069/w-c1-eyeglasses,0,407,0,,2167
211311,Wide,140 mm,VC E13393-W,1700,0,vincent-chase-vc-e13393-w-c1-eyeglasses,0,2324,0,,388
211484,Wide,145 mm,VC S16182,2000,2,vincent-chase-vc-s16182-c1-sunglasses,0,2351,0,,44
138323,Medium,135 mm,JJ E13097,3500,3,john-jacobs-jj-e13097-c1-eyeglasses,2990,12812,4.3,16,396
201058,Wide,139 mm,LA E14923,1700,3,lenskart-air-la-e14923-c1-eyeglasses,0,5296,4.4,15,34
209328,Medium,137 mm,VC S15765,2000,2,vincent-chase-vc-s15765-c2-sunglasses,0,576,0,,1418
144916,Medium,135 mm,JJ E13583,5000,3,john-jacobs-jej-e13583-c2-full-rim-eyeglasses,1949,5234,4.75,14,1002
213217,Narrow,132 mm,VC S16530,2000,3,vincent-chase-vc-s16530-c1-sunglasses,0,790,0,,654
143888,Medium,136 mm,LB E13529,2000,4,vincent-chase-vc-e13529-c3-eyeglasses,4686,10691,4.5,210,592
211465,Medium,137 mm,LA E16177,1700,2,lenskart-air-la-e16177-c2-eyeglasses,0,809,0,,1241
215345,Medium,137 mm,JJ S16636,5000,2,john-jacobs-jj-s16636-c2-sunglasses,0,311,0,,413
216706,Medium,139 mm,LB E14058-W,1700,10,lenskart-blu-lb-e14058-w-c51-eyeglasses,0,442,0,,1339
140651,Medium,135 mm,JJ E13320,3500,2,john-jacobs-jj-e13320-c1-eyeglasses,1172,3055,4.55,9,571
201407,Medium,138 mm,JJ E12735,5000,3,john-jacobs-jj-e12735-c4-eyeglasses,0,1928,0,,1315
206896,Wide,143 mm,VC S15425,1500,0,vincent-chase-vc-s15425-c1-sunglasses,0,1463,0,,2
206787,Medium,135 mm,JJ E11546,3500,3,john-jacobs-jj-e11546-c11-eyeglasses,0,1845,4.55,92,1267
211448,Medium,136 mm,LA E16169,1700,2,lenskart-air-la-e16169-c1-eyeglasses,0,2303,0,,834
212354,Extra Wide,150 mm,JJ E16353,5000,2,john-jacobs-jj-e16353-c2-eyeglasses,0,1105,0,,418
212848,Wide,140 mm,JJ E16451,6000,0,john-jacobs-jj-e16451-c1-eyeglasses,0,962,0,,113
201354,Wide,139 mm,VC E14966,1700,3,vincent-chase-vc-e14966-c1-eyeglasses,0,5467,5,9,42
209329,Narrow,135 mm,VC S15766,2000,2,vincent-chase-vc-s15766-c1-sunglasses,0,494,0,,1470
213205,Narrow,132 mm,VC S16526,2000,3,vincent-chase-vc-s16526-c2-sunglasses,0,872,0,,902
213655,8-12 yrs,126 mm,HP S16590M,1000,3,hooper-hp-s16590m-c2-sunglasses,0,818,0,,304
215978,Wide,141 mm,VC S16753,2000,3,vincent-chase-vc-s16753-c1-sunglasses,0,429,0,,1158
212596,Medium,137 mm,VC S16400,2000,0,vincent-chase-vc-s16400-c1-sunglasses,0,1079,0,,714
212896,Narrow,134 mm,VC S16463,2000,2,vincent-chase-vc-s16463-c3-sunglasses,0,1350,0,,288
136612,Wide,140 mm,JJ S11707,5000,0,john-jacobs-jj-s11707-c4-sunglasses,1291,8209,4.9,25,977
146252,Medium,136 mm,JJ E13730,3500,0,john-jacobs-jj-e13730-foll-ram-c1-eeyeglasses,4055,4094,4.6,16,429
150126,Medium,136 mm,FOS 7118,7000,0,fossil-fos-7118-r80-eyeglasses,273,3278,4.8,5,54
211958,Extra Narrow,126 mm,LA E11482-XS,1700,0,lenskart-air-la-e11482-xs-c3-eyeglasses,0,585,0,,2944
212025,5-8 yrs,124 mm,LK E16268,2000,0,lenskart-lk-e16268-c1-eyeglasses,0,1572,0,,415
213109,Medium,138 mm,LA E16492,3000,2,lenskart-air-la-e16492-c3-eyeglasses,0,1192,0,,529
138340,Medium,135 mm,JJ E13103,3500,4,john-jacobs-jj-e13103-c2-eyeglasses,2808,9046,4.55,27,21
151074,Medium,136 mm,VC S14463,2000,0,vincent-chase-vc-s14463-c5-sunglasses,1169,10762,4.7,10,2232
201376,Medium,135 mm,JJ E11294,3500,2,john-jacobs-jj-e11294-c5-eyeglasses,0,3801,4.3,80,386
212058,8-12 yrs,136 mm,LK S16251,2000,2,lenskart-lk-s16251-c2-sunglasses,0,1906,0,,29
212911,Extra Narrow,130 mm,VC S16468,2000,3,vincent-chase-vc-s16468-c2-sunglasses,0,1220,0,,120
134572,Medium,134 mm,JJ E12340,5000,3,john-jacobs-jj-e12340-c1-eyeglasses,1297,8351,4.45,23,489
135372,Medium,134 mm,JJ E12562,3500,2,john-jacobs-full-rim-jj-e12562-c1-eyeglasses,2807,12322,4.55,45,1522
135648,Extra Narrow,129 mm,JJ E12635,5000,2,john-jacobs-jj-e12635-c1-eyeglasses,3817,9135,4.5,24,785
213226,Medium,138 mm,VC S16533,1500,2,vincent-chase-vc-s16533-c1-sunglasses,0,521,0,,773
213266,Extra Narrow,127 mm,VC S16551,2000,3,vincent-chase-vc-s16551-c1-sunglasses,0,451,0,,881
215923,Extra Wide,144 mm,LA E15417-W,1700,21,lenskart-air-la-e15417-xw-c25-eyeglasses,0,387,0,,9657
209443,Extra Wide,144 mm,JJ S15787,5000,3,john-jacobs-jj-s15787-c1-sunglasses,0,1220,0,,95
212842,Extra Wide,145 mm,JJ E16448,6000,2,john-jacobs-jj-e16448-c1-eyeglasses,0,836,0,,174
213272,Narrow,134 mm,VC S16553,2000,2,vincent-chase-vc-s16553-c1-sunglasses,0,391,0,,1179
144842,Medium,135 mm,JJ E13574,5000,2,john-jacobs-jjj-e13574-full-rim-c2eyeglassses,1644,7752,4.65,13,448
149140,Wide,141 mm,JJ E14124,5000,0,john-jacobs-jj-e14124-c1-c1-eyeglasses,114,4534,5,4,171
201308,Medium,134 mm,VC E13046-M,1700,4,vincent-chase-vc-e13046-m-c4-eyeglasses,0,5232,4.7,155,122
211214,Wide,140 mm,VC E13046,1700,3,vincent-chase-vc-e13046-c7-eyeglasses,0,1772,0,,788
211914,Wide,141 mm,LB E16226,2000,0,lenskart-blu-lb-e16226-c2-eyeglasses,0,627,0,,1072
146206,Medium,134 mm,JJ E13720,5000,3,john-jacobs-jj-e13720-foll-ram-c1-eeyeglasses,2364,7687,4.2,5,241
200538,Wide,138 mm,LA E14828,1700,3,lenskart-air-la-e14828-c1-eyeglasses,0,4406,5,11,1623
211014,5-8 yrs,123 mm,HP S16086,1000,2,hooper-hp-s16086-c2-sunglasses,0,547,0,,907
213659,5-8 yrs,124 mm,HP S16591L,1000,3,hooper-hp-s16591l-c3-sunglasses,0,816,0,,297
140650,Medium,137 mm,JJ E13319,3500,2,john-jacobs-jj-e13319-c3-eyeglasses,1910,5073,4.85,23,767
144858,Wide,139 mm,JJ E13580,5000,0,john-jacobs-jjj-e13580-full-rim-c2eyeglassses,712,4152,4.75,4,531
201286,Medium,136 mm,LA E14963,1700,2,lenskart-air-la-e14963-c1-eyeglasses,0,4214,4.5,39,130
211403,Medium,136 mm,VC E14324,1700,3,vincent-chase-vc-e14324-c5-eyeglasses,0,1175,0,,1363
149218,Medium,135 mm,JJ E14151,3500,3,john-jacobs-jj-e14151-c2-c2-eyeglasses,134,3851,4.2,5,122
211360,Medium,135 mm,VC E11803-M,1700,3,vincent-chase-vc-e11803m-c14-eyeglasses,0,1387,0,,1811
212023,8-12 yrs,125 mm,LK E16266,2000,0,lenskart-lk-e16266-c1-eyeglasses,0,1906,0,,82
207210,Wide,141 mm,JJ E15468,5000,3,john-jacobs-jj-e15468-n-c3-eyeglasses,0,2130,3,1,279
211225,Wide,140 mm,VC E14319,1700,3,vincent-chase-vc-e14319-c4-eyeglasses,0,1174,3,1,1016
213232,Medium,138 mm,VC S16535,1500,3,vincent-chase-vc-s16535-c3-sunglasses,0,553,0,,840
215962,Wide,142 mm,VC S16747,2000,3,vincent-chase-vc-s16747-c1-sunglasses,0,390,0,,1165
138245,Wide,140 mm,JJ S13081,5000,5,john-jacobs-jj-s13081-c4-sunglasses,1047,4823,4.8,17,453
205969,Extra Wide,143 mm,JJ E15287,6000,2,john-jacobs-jj-e15287-c2-eyeglasses,0,3230,5,1,1185
210143,Medium,135 mm,LA E13068,1700,4,lenskart-air-la-e13068-c7-eyeglasses,0,2408,5,1,2
213653,8-12 yrs,129 mm,HP S16589M,1000,3,hooper-hp-s16589m-c3-sunglasses,0,604,0,,470
135649,Extra Narrow,129 mm,JJ E12635,5000,2,john-jacobs-jj-e12635-c2-eyeglasses,2131,8504,4.5,24,438
149219,Medium,135 mm,JJ E14151,3500,3,john-jacobs-jj-e14151-c3-c3-eyeglasses,135,3198,4.2,5,285
200911,Medium,136 mm,VC E14893,1700,3,vincent-chase-vc-e14893-c2-eyeglasses,0,5148,4.85,14,474
209707,Medium,136 mm,VC E15831,1700,3,vincent-chase-vc-e15831-c1-eyeglasses,0,2157,0,,134
210402,Extra Wide,150 mm,VC S11113-XW,2000,0,vincent-chase-vc-s11113-XW-c1-sunglasses,0,1216,0,,1890
212046,8-12 yrs,131 mm,LK S16245,2000,2,lenskart-lk-s16245-c2-sunglasses,0,1542,0,,40
115407,Medium,135 mm,JJ E10118,3500,7,john-jacobs-jj-e10118-c1-eyeglasses,7675,18597,4.3,182,148
211384,Narrow,133 mm,LA E16154,1700,3,lenskart-air-la-e16154-c1-eyeglasses,0,2088,0,,1211
207214,Medium,134 mm,JJ E15470,5000,3,john-jacobs-jj-e15470-c1-eyeglasses,0,1286,0,,200
208137,Wide,138 mm,JJ S15557,6000,2,john-jacobs-jj-s15557-c1-sunglasses,0,1801,3.5,4,237
212045,8-12 yrs,131 mm,LK S16245,2000,2,lenskart-lk-s16245-c1-sunglasses,0,1331,0,,200
212845,Medium,136 mm,JJ E16449,6000,2,john-jacobs-jj-e16449-c2-eyeglasses,0,790,0,,257
146218,Medium,137 mm,JJ E13723,5000,3,john-jacobs-jj-e13723-foll-ram-c3-eeyeglasses,2017,5636,5,4,226
152728,Extra Wide,145 mm,JJ S14698,6000,2,john-jacobs-jj-s14698-c2-sunglasses,0,3039,0,,14
209469,Wide,143 mm,VC S5147/P,1000,2,vincent-chase-vc-5147/p-c121-sunglasses,0,3872,0,,2935
212020,8-12 yrs,130 mm,LK E16263,2000,0,lenskart-lk-e16263-c1-eyeglasses,0,1398,0,,149
215250,Wide,142 mm,JJ E16618,5000,2,john-jacobs-jj-e16618-c2-eyeglasses,0,328,0,,1616
201402,Medium,136 mm,JJ E12711,3500,2,john-jacobs-jj-e12711-c5-eyeglasses,0,2454,4.7,58,1952
210540,Wide,140 mm,VC E15983,1700,0,vincent-chase-vc-e15983-c2-eyeglasses,0,1267,0,,225
211472,Medium,138 mm,VC S16179,2000,2,vincent-chase-vc-s16179-c1-sunglasses,0,1589,0,,469
211961,Wide,141 mm,LA E14838,1700,2,lenskart-air-la-e14838-c5-eyeglasses,0,3794,0,,35
137725,Wide,139 mm,JJ E12977,5000,2,john-jacobs-jj-e12977-c1-eyeglasses,2644,17140,4.45,52,525
209586,Narrow,135 mm,VC S13121,2000,3,vincent-chase-vc-s13121-c9-sunglasses,0,2777,5,1,1223
212057,8-12 yrs,136 mm,LK S16251,2000,2,lenskart-lk-s16251-c1-sunglasses,0,1313,0,,303
212912,Extra Narrow,130 mm,VC S16468,2000,3,vincent-chase-vc-s16468-c3-sunglasses,0,1247,0,,89
209764,Wide,141 mm,LA E15848,1700,0,lenskart-air-la-e15848-c3-eyeglasses,0,2963,0,,112
212843,Extra Wide,145 mm,JJ E16448,6000,2,john-jacobs-jj-e16448-c2-eyeglasses,0,862,0,,190
212899,Narrow,135 mm,VC S16465,2000,3,vincent-chase-vc-s16465-c1-sunglasses,0,1150,0,,36
215372,Narrow,132 mm,VC E16653,1700,2,vincent-chase-vc-e16653-c3-eyeglasses,0,746,0,,1238
131512,Narrow,130 mm,VC E11801,1700,7,vincent-chase-vc-e11801-c2-eyeglasses,26558,36084,4.55,221,26
146207,Medium,134 mm,JJ E13720,5000,3,john-jacobs-jj-e13720-foll-ram-c2-eeyeglasses,1191,3075,4.2,5,415
206782,Medium,137 mm,JJ E13591,5000,6,john-jacobs-jj-e13591-c6-eyeglasses,0,619,4.55,12,593
209574,Wide,141 mm,LA S13164,2000,4,vincent-chase-la-s13164-c10-sunglasses,0,1023,0,,754
135374,Medium,134 mm,JJ E12562,3500,2,john-jacobs-full-rim-jj-e12562-c3-eyeglasses,4733,20973,4.55,45,285
144914,Wide,139 mm,JJ E13582,5000,3,john-jacobs-jej-e13582-c3-full-rim-eyeglasses,1769,8478,4.6,25,339
144912,Wide,139 mm,JJ E13582,5000,3,john-jacobs-jej-e13582-c1-full-rim-eyeglasses,1339,6047,4.6,25,489
152164,Wide,139 mm,LB E14453,1200,5,lenskart-blu-lb-e14453-c6-eyeglasses,0,4389,4.35,42,472
211505,Medium,150 mm,VC E16188,1700,2,vincent-chase-vc-e16188-c1-eyeglasses,0,1352,0,,530
148409,Narrow,133 mm,JJ S12472 S,5000,2,john-jacobs-jj-s12472s-c3-sunglasses,409,3115,0,,27
207673,Extra Narrow,125 mm,HP E15011,1700,6,hooper-hp-e15011l-c5-eyeglasses,0,6801,4.65,13,842
209590,Narrow,131 mm,VC S14084,2000,4,vincent-chase-vc-s14084-c8-sunglasses,0,2920,0,,1567
133008,Wide,139 mm,JJ E10266,5000,2,john-jacobs-jj-e10266-c4-full-rim-aviator-eyeglasses,4316,14761,4.4,72,1591
209742,Extra Narrow,129 mm,VC E15842,1700,2,vincent-chase-vc-e15842-c2-eyeglasses,0,1983,0,,258
216861,Wide,141 mm,JJ E16893,5000,2,john-jacobs-jj-e16893-c1-eyeglasses,0,338,0,,143
201355,Wide,139 mm,VC E14966,1700,3,vincent-chase-vc-e14966-c2-eyeglasses,0,6440,5,9,425
205975,Wide,139 mm,JJ E15290,5000,0,john-jacobs-jj-e15290-c1-eyeglasses,0,4024,0,,723
215253,Extra Wide,143 mm,JJ E16620,5000,2,john-jacobs-jj-e16620-c1-eyeglasses,0,252,0,,1597
140652,Medium,135 mm,JJ E13320,3500,2,john-jacobs-jj-e13320-c2-eyeglasses,995,4669,4.55,9,819
152195,Wide,141 mm,JJ S14655,5000,2,john-jacobs-jj-s14655-c1-sunglasses,0,2070,5,3,221
209728,Medium,134 mm,VC E15838,1700,3,vincent-chase-vc-e15838-c1-eyeglasses,0,1009,0,,1567
138265,Wide,139 mm,JJ S13089,6000,2,john-jacobs-jj-s13089-c2-sunglasses,439,4408,4.5,2,716
210144,Wide,139 mm,LA E15308,1700,3,lenskart-air-la-e15308-c4-eyeglasses,0,2071,0,,192
212054,8-12 yrs,128 mm,LK S16249,2000,2,lenskart-lk-s16249-c2-sunglasses,0,1667,0,,23
213260,Extra Narrow,126 mm,VC S16549,2000,2,vincent-chase-vc-s16549-c1-sunglasses,0,386,0,,814
146470,Wide,140 mm,JJ E13744,3500,2,john-jacobs-jj-e13744-c1-eyeglasses,1399,3340,4.5,4,912
148291,Wide,138 mm,JJ E14007L,3500,2,john-jacobs-jj-e14007l-c1-eyeglasses,213,5376,5,3,1110
149290,Narrow,133 mm,JJ E14154,5000,0,john-jacobs-jj-e14154-c3-eyeglasses,70,4447,4,3,200
200744,Medium,136 mm,LA E14866,1700,2,lenskart-air-la-e14866-c2-eyeglasses,0,4353,4.8,13,758
200940,5-8 yrs,123 mm,HP S14900M,1000,2,hooper-hp-s14900m-c2-sunglasses,0,2335,5,1,53
207044,Medium,135 mm,JJ S15453,6000,2,john-jacobs-jj-s15453-c2-sunglasses,0,1707,0,,2603
211524,Medium,136 mm,VC E16198,1700,2,vincent-chase-vc-e16198-c1-eyeglasses,0,1133,0,,724
211531,Narrow,132 mm,VC E16201,1700,2,vincent-chase-vc-e16201-c2-eyeglasses,0,1050,0,,749
211946,Medium,137 mm,LA E16241,1700,3,lenskart-air-la-e16241-c1-eyeglasses,0,856,0,,1668
212357,Wide,140 mm,JJ E16355,5000,2,john-jacobs-jj-e16355-c1-eyeglasses,0,1035,0,,503
212592,Narrow,135 mm,VC S16396,2000,0,vincent-chase-vc-s16396-c1-sunglasses,0,811,0,,977
212714,Medium,134 mm,LA E16431,1700,2,lenskart-air-la-e16431-c2-eyeglasses,0,755,0,,1931
213289,Wide,141 mm,VC S16559,1500,6,vincent-chase-vc-s16559-c6-sunglasses,0,631,0,,458
213512,Wide,140 mm,JJ E16581,5000,0,john-jacobs-jj-e16581-c1-eyeglasses,0,404,0,,124
137923,Medium,137 mm,JJ E13026,3500,2,john-jacobs-jj-e13026-c1-eyeglasses,4354,7565,4.65,19,1154
152198,Wide,141 mm,JJ S14655,3500,2,john-jacobs-jj-s14655-c4-sunglasses,0,1856,5,3,76
211041,Extra Wide,142 mm,LA E16090,1700,2,lenskart-air-la-e16090-c1-eyeglasses,0,1471,0,,722
212304,Wide,143 mm,VC S16339,2000,3,vincent-chase-vc-s16339-c2-sunglasses,0,2372,0,,178
146204,Medium,134 mm,JJ E13719,5000,0,john-jacobs-jj-e13719-foll-ram-c3-eeyeglasses,1676,4538,4.5,6,1161
201317,Medium,137 mm,VC E13816,1700,2,vincent-chase-vc-e13816-c4-eyeglasses,0,3712,4.7,31,213
211392,Narrow,132 mm,LA E16156,1700,3,lenskart-air-la-e16156-c3-eyeglasses,0,1153,0,,1096
213094,Extra Wide,143 mm,JJ S16498,5000,0,john-jacobs-jj-s16498-c2-sunglasses,0,698,0,,264
213252,Narrow,131 mm,VC S16545,1500,2,vincent-chase-vc-s16545-c2-sunglasses,0,436,0,,835
209736,Narrow,133 mm,VC E15840,1700,3,vincent-chase-vc-e15840-c3-eyeglasses,0,2017,0,,216
211394,Medium,134 mm,LA E16157,1700,3,lenskart-air-la-e16157-c2-eyeglasses,0,1042,0,,2139
136412,Medium,136 mm,JJ S12811,3500,0,john-jacobs-jj-s12811-c2-sunglasses,2503,7704,4.4,15,1082
210077,Wide,139 mm,LB E13740,1500,0,lenskart-blu-lb-e13740-c6-eyeglasses,0,762,0,,418
212901,Narrow,135 mm,VC S16465,2000,3,vincent-chase-vc-s16465-c3-sunglasses,0,1220,0,,211
214486,Extra Wide,144 mm,VC E12392,1700,3,vincent-chase-vc-e12392-c7-eyeglasses,0,431,0,,1874
143315,Narrow,130 mm,JJ E13005,3500,6,john-jacobs-nw-jj-e13005-c4-eyeeglasses,1524,9493,4.55,76,495
147238,Wide,138 mm,JJ E13865,5000,2,john-jacobs-e13865-c2-eyeglasses,1285,2184,4.65,3,263
213227,Medium,138 mm,VC S16533,1500,2,vincent-chase-vc-s16533-c2-sunglasses,0,483,5,1,826
213249,Wide,141 mm,VC S16544,1500,2,vincent-chase-vc-s16544-c1-sunglasses,0,466,0,,951
137926,Wide,139 mm,JJ E13027,3500,2,john-jacobs-jj-e13027-c2-eyeglasses,2284,3963,4.25,17,1443
149217,Medium,134 mm,JJ E14151 ,3500,3,john-jacobs-jj-e14151-c1-c1-eyeglasses,125,3136,4.2,5,414
150104,Wide,139 mm,JJ E14278,5000,3,john-jacobs-jj-e14278-c3-eyeglasses,0,2006,4.3,3,979
201535,Medium,134 mm,LA E11481,1700,5,lenskart-air-la-e11481-c5-eyeglasses,0,3185,4.6,76,1111
210345,Medium,137 mm,VC E15937,1700,2,vincent-chase-vc-e15937-c1-eyeglasses,0,2895,5,1,405
211385,Narrow,133 mm,LA E16154,1700,3,lenskart-air-la-e16154-c2-eyeglasses,0,982,0,,977
211947,Medium,137 mm,LA E16241,1700,3,lenskart-air-la-e16241-c2-eyeglasses,0,1062,0,,1638
143313,Medium,135 mm,JJ E12787,5000,5,john-jacobs-nw-jj-e12787-c3-eyeeglasses,1973,9276,4.5,62,339
